CMH Name,DD Group Num,DD Serv Num,FirstOfService Description,FirstOfRevenue Code,FirstOfModifier,FirstOfHCPCS Code,FirstOfUnit type,SumOfDD-Cases,SumOfDD-Units,SumOfDD-Cost,SumOfOther Cost,FirstOfDD Totals,FirstOfDD Unique Consumers
Berrien,207,207,Additional Codes-Physician Services,,,99226,35 Minutes,0,0,0,0,28990652.33,805
Berrien,208,208,Additional Codes-Physician Services,,,99231,<= 30 Minutes,1,2,153.5714759,705.2440949,28990652.33,805
Berrien,209,209,Additional Codes-Physician Services,,,99232,> 30 Minutes,1,2,197.4490405,3990.708373,28990652.33,805
Berrien,210,210,Additional Codes-Physician Services,,,99233,15 Minutes,0,0,0,6091.873306,28990652.33,805
Berrien,211,211,Additional Codes-Physician Services,,,99238,30 Minutes,1,1,137.1173892,246.8113006,28990652.33,805
Berrien,212,212,Additional Codes-Physician Services,,,99239,40 Minutes,0,0,0,127.4752944,28990652.33,805
Berrien,213,213,Substance Use Disorder: Physician Consultations,,HF,99241,60 Minutes,0,0,0,0,28990652.33,805
Berrien,214,214,Substance Use Disorder: Physician Consultations,,HF,99242,80 Minutes,0,0,0,0,28990652.33,805
Berrien,215,215,Substance Use Disorder: Physician Consultations,,HF,99243,20 Minutes,0,0,0,0,28990652.33,805
Berrien,216,216,Substance Use Disorder: Physician Consultations,,HF,99244,40 Minutes,0,0,0,0,28990652.33,805
Berrien,217,217,Substance Use Disorder: Physician Consultations,,HF,99245,55 Minutes,0,0,0,0,28990652.33,805
Berrien,218,218,Substance Use Disorder: Physician Consultations,,HF,99251,80 Minutes,0,0,0,0,28990652.33,805
Berrien,219,219,Substance Use Disorder: Physician Consultations,,HF,99252,110 Minutes,0,0,0,0,28990652.33,805
Berrien,220,220,Substance Use Disorder: Physician Consultations,,HF,99253,25 minutes,0,0,0,0,28990652.33,805
Berrien,221,221,Substance Use Disorder: Physician Consultations,,HF,99254,35 Minutes,0,0,0,0,28990652.33,805
Berrien,222,222,Substance Use Disorder: Physician Consultations,,HF,99255,45 Minutes,0,0,0,0,28990652.33,805
Berrien,223,223,Nursing Facility Services evaluation and management,,,99304,10 Minutes,0,0,0,0,28990652.33,805
Berrien,224,224,Nursing Facility Services evaluation and management,,,99305,15 Minutes,0,0,0,0,28990652.33,805
Berrien,225,225,Nursing Facility Services evaluation and management,,,99306,25 minutes,0,0,0,0,28990652.33,805
Berrien,226,226,Nursing Facility Services evaluation and management,,,99307,35 Minutes,0,0,0,0,28990652.33,805
Berrien,227,227,Nursing Facility Services evaluation and management,,,99308,Encounter,0,0,0,0,28990652.33,805
Berrien,228,228,Nursing Facility Services evaluation and management,,,99309,Encounter,0,0,0,0,28990652.33,805
Berrien,229,229,Nursing Facility Services evaluation and management,,,99310,Encounter,0,0,0,0,28990652.33,805
Berrien,230,230,Assessment,,,99324,Encounter,0,0,0,0,28990652.33,805
Berrien,231,231,Assessment,,,99325,Encounter,0,0,0,0,28990652.33,805
Berrien,232,232,Assessment,,,99326,Encounter,0,0,0,0,28990652.33,805
Berrien,233,233,Assessment,,,99327,Encounter,0,0,0,0,28990652.33,805
Berrien,234,234,Assessment,,,99328,Encounter,0,0,0,0,28990652.33,805
Berrien,235,235,Assessment,,,99334,Encounter,0,0,0,0,28990652.33,805
Berrien,236,236,Assessment,,,99335,Encounter,0,0,0,0,28990652.33,805
Berrien,237,237,Assessment,,,99336,Encounter,0,0,0,0,28990652.33,805
Berrien,238,238,Assessment,,,99337,Encounter,0,0,0,0,28990652.33,805
Berrien,239,239,Assessment,,,99341,Encounter,0,0,0,0,28990652.33,805
Berrien,240,240,Assessment,,,99342,Encounter,0,0,0,0,28990652.33,805
Berrien,241,241,Assessment,,,99343,Encounter,0,0,0,0,28990652.33,805
Berrien,242,242,Assessment,,,99344,Encounter,0,0,0,0,28990652.33,805
Berrien,243,243,Assessment,,,99345,Encounter,0,0,0,0,28990652.33,805
Berrien,244,244,Assessment,,,99347,Encounter,0,0,0,0,28990652.33,805
Berrien,245,245,Assessment,,,99348,Encounter,0,0,0,0,28990652.33,805
Berrien,246,246,Assessment,,,99349,15 Minutes,0,0,0,0,28990652.33,805
Berrien,247,247,Assessment,,,99350,Per mile,0,0,0,0,28990652.33,805
Berrien,248,248,Medication Administration,,,99506,Per mile,0,0,0,0,28990652.33,805
Berrien,249,249,Medication Management,,,99605,Per one-way trip,0,0,0,0,28990652.33,805
Berrien,250,250,Transportation,,,A0080,Per one-way trip,0,0,0,0,28990652.33,805
Berrien,251,251,Transportation,,,A0090,Per one-way trip,0,0,0,0,28990652.33,805
Berrien,252,252,Transportation,,,A0100,Per one-way trip,0,0,0,0,28990652.33,805
Berrien,253,253,Substance Use Disorder: Transportation,,HF,A0100,Per one-way trip,0,0,0,0,28990652.33,805
Berrien,254,254,Transportation,,,A0110,Per one-way trip,0,0,0,0,28990652.33,805
Berrien,255,255,Substance Use Disorder: Transportation,,HF,A0110,Per one-way trip,0,0,0,0,28990652.33,805
Berrien,256,256,Transportation,,,A0120,,0,0,0,0,28990652.33,805
Berrien,257,257,Transportation,,,A0130,Per Mile,0,0,0,0,28990652.33,805
Berrien,258,258,Transportation,,,A0140,Refer to code descriptions.,0,0,0,0,28990652.33,805
Berrien,259,259,Transportation,,,A0170,Item,0,0,0,0,28990652.33,805
Berrien,260,260,Additional Codes-Transportation,,,A0425,Encounter,0,0,0,0,28990652.33,805
Berrien,261,261,Additional Codes-Transportation,,,A0427,Encounter Session at least 45 min,0,0,0,0,28990652.33,805
Berrien,262,262,Enhanced Medical Equipment-Supplies,,,E1399,15 Minutes,3,13,1047.759328,1047.759328,28990652.33,805
Berrien,263,263,Activity Therapy (Children's Waiver),,,G0176,15 Minutes,0,0,0,0,28990652.33,805
Berrien,264,264,Family Training/Support EBP only,,,G0177,Encounter,0,0,0,0,28990652.33,805
Berrien,265,265,Substance Use Disorder: Recovery Support Services,,,G0409,Encounter,0,0,0,0,28990652.33,805
Berrien,266,266,Occupational Therapy,,,G0515,Encounter,0,0,0,0,28990652.33,805
Berrien,267,267,Substance Use Disorder: Individual Assessment,,,H0001,15 Minutes,2,2,498.1953903,110483.5681,28990652.33,805
Berrien,268,268,Assessment,,,H0002,Encounter,0,0,0,3216.419362,28990652.33,805
Berrien,269,269,Substance Use Disorder: Laboratory,,,H0003,Encounter,0,0,0,0,28990652.33,805
Berrien,270,270,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0004,Day,0,0,0,23537.27399,28990652.33,805
Berrien,271,271,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0005,Day,0,0,0,22369.62854,28990652.33,805
Berrien,272,272,Substance Use Disorder: Case Management,,,H0006,Day,0,0,0,707.9618704,28990652.33,805
Berrien,273,273,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0010,Day,0,0,0,0,28990652.33,805
Berrien,274,274,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0012,Day,0,0,0,0,28990652.33,805
Berrien,275,275,Substance Use Disorder: Sub-Acute Detoxification,1002,,H0014,Day,0,0,0,0,28990652.33,805
Berrien,276,276,Substance Use Disorder: Outpatient Care,0906,,H0015,Day,0,0,0,124265.8813,28990652.33,805
Berrien,277,277,Crisis Residential Services,,,H0018,Encounter,0,0,0,0,28990652.33,805
Berrien,278,278,Substance Use Disorder: Residential,1002,HF,H0018,Encounter,0,0,0,0,28990652.33,805
Berrien,279,279,Substance Use Disorder: Residential,1002,HF,H0019,Encounter,0,0,0,0,28990652.33,805
Berrien,280,280,Substance Use Disorder: Methadone,,,H0020,Encounter,0,0,0,0,28990652.33,805
Berrien,281,281,Substance Use Disorder: Early Intervention,,,H0022,Face to Face Contact,1,1,49.16401878,21583.00424,28990652.33,805
Berrien,282,282,Peer Directed and Operated Support Services,,,H0023,Encounter,0,0,0,0,28990652.33,805
Berrien,283,283,Substance Use Disorder: Recovery Support Services,,HF,H0023,Encounter,0,0,0,0,28990652.33,805
Berrien,284,284,Prevention Services - Direct Model,,,H0025,,0,0,0,0,28990652.33,805
Berrien,285,285,Assessment,,,H0031,Encounter,152,162,43588.00843,329856.9794,28990652.33,805
Berrien,286,286,Assessment for Autism,,U5,H0031,Encounter,141,146,71971.43139,76341.56639,28990652.33,805
Berrien,287,287,Support Intensity Scale (SIS) Face-to-Face Assessment,,HW,H0031,Direct Observation Encounter,0,0,0,0,28990652.33,805
Berrien,288,288,Treatment Planning,,,H0032,15 Minutes,73,80,20161.208,69636.59889,28990652.33,805
Berrien,289,289,Monitoring of Treatment - Clinician,,TS,H0032,15 Minutes,107,260,64741.02126,66288.04905,28990652.33,805
Berrien,290,290,Substance Use Disorder: Pharmalogical Support - Suboxane,,,H0033,15 Minutes,0,0,0,0,28990652.33,805
Berrien,291,291,Health Services,,,H0034,15 minutes,0,0,0,0,28990652.33,805
Berrien,292,292,Home Based Services,,,H0036,15 Minutes,10,387,34149.32744,929466.5331,28990652.33,805
Berrien,293,293,Home Based Services,,ST,H0036,15 Minutes,0,0,0,12222.17507,28990652.33,805
Berrien,294,294,Peer Directed and Operated Support Services,,,H0038,,3,220,2995.727544,34438.84889,28990652.33,805
Berrien,295,295,Peer Directed and Operated Support Services,,TJ,H0038,15 Minutes,0,0,0,0,28990652.33,805
Berrien,296,296,Substance Use Disorder: Recovery Support Services,,HF,H0038,15 Minutes,1,4,52.44162003,18278.08965,28990652.33,805
Berrien,297,297,Peer Directed and Operated Support Services,,,NA,Per Diem,0,0,0,210648.9,28990652.33,805
Berrien,298,298,Assertive Community Treatment (ACT),,,H0039,Per Diem,6,702,67634.39436,636503.6079,28990652.33,805
Berrien,299,299,Assertive Community Treatment (ACT),,TG,H0039,Per Diem,0,0,0,0,28990652.33,805
Berrien,300,300,Community Living Supports in Independent living/own home,,,H0043,Per Diem,0,0,0,0,28990652.33,805
Berrien,301,301,Community Living Supports in Independent living/own home,,TF,H0043,Per Diem,0,0,0,0,28990652.33,805
Berrien,302,302,Community Living Supports in Independent living/own home,,TG,H0043,Per Diem,0,0,0,0,28990652.33,805
Berrien,303,303,Community Living Supports in Independent living/own home,,TT,H0043,Day,2,103,22894.13946,22894.13946,28990652.33,805
Berrien,304,304,Community Living Supports in Independent living/own home,,TF/TT,H0043,Encounter,1,318,50571.01023,135612.4217,28990652.33,805
Berrien,305,305,Community Living Supports in Independent living/own home,,TG/TT,H0043,Encounter,108,36271,8089913.085,8659021.497,28990652.33,805
Berrien,306,306,Respite,,,H0045,15 Minutes,0,0,0,1206.633025,28990652.33,805
Berrien,307,307,Peer Directed and Operated Support Services,,,H0046,Encounter,0,0,0,0,28990652.33,805
Berrien,308,308,Substance Use Disorder: Laboratory,,,H0048,Encounter,0,0,0,0,28990652.33,805
Berrien,309,309,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",,H0050,15 minutes,0,0,0,109911.0804,28990652.33,805
Berrien,310,310,Behavior Treatment Plan Review,,,H2000,15 Minutes,53,202,64713.96352,81079.02657,28990652.33,805
Berrien,311,311,Behavior Treatment Plan Review - Monitoring Activities,,TS,H2000,15 Minutes,33,61,19365.16073,28824.31794,28990652.33,805
Berrien,312,312,Comprehensive Medication Services - EBP only,,,H2010,15 Minutes,0,0,0,0,28990652.33,805
Berrien,313,313,Crisis Intervention,,,H2011,15 Minutes,2,2,83.03256505,4158.183455,28990652.33,805
Berrien,314,314,Crisis Intervention,,HB,H2011,15 Minutes,0,0,0,0,28990652.33,805
Berrien,315,315,Crisis Intervention,,HC,H2011,15 minutes,0,0,0,0,28990652.33,805
Berrien,316,316,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,HF,H2011,15 Minutes,0,0,0,498.1953903,28990652.33,805
Berrien,317,317,Crisis Intervention,,TJ,H2011,15 Minutes,1,8,384.5718802,769.1437604,28990652.33,805
Berrien,318,318,Skill-Building and Out of Home Non Vocational Habilitation,,,H2014,15 Minutes,2,4608,22114.64355,22114.64355,28990652.33,805
Berrien,319,319,Out of Home Non Vocational Habilitation,,HK,H2014,Per Diem,0,0,0,0,28990652.33,805
Berrien,320,320,Community Living Supports (15 Minutes),,,H2015,15 Minutes,218,334472,1728819.219,1832510.323,28990652.33,805
Berrien,321,321,Community Living Supports (15 Minutes),,TT,H2015,15 Minutes,150,288186,1196342.274,1285646.379,28990652.33,805
Berrien,322,322,Community Living Supports (Daily),,,H2016,15 Minutes,104,32102,2653776.376,6234810.508,28990652.33,805
Berrien,323,323,Behavior Services,,,H2019,Day,0,0,0,0,28990652.33,805
Berrien,324,324,Behavior Services,,TT,H2019,Day,0,0,0,0,28990652.33,805
Berrien,325,325,Wraparound,,,H2021,15 minutes,0,0,0,20110.26875,28990652.33,805
Berrien,328,328,Supported Employment Services,,,H2023,15 Minutes,96,102198,979399.8337,1109392.075,28990652.33,805
Berrien,329,329,Mental Health Therapy,,,H2027,15 Minutes,0,0,0,0,28990652.33,805
Berrien,330,330,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",HF,H2027,Day,0,0,0,0,28990652.33,805
Berrien,331,331,Clubhouse Psychosocial Rehabilitation Programs,,,H2030,Hour,0,0,0,0,28990652.33,805
Berrien,332,332,Home Based Services,,,H2033,Per Diem,0,0,0,310246.8092,28990652.33,805
Berrien,333,333,Substance Use Disorder: Recovery Housing,,,H2034,15 Minutes,0,0,0,0,28990652.33,805
Berrien,334,334,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2035,Per Service,0,0,0,0,28990652.33,805
Berrien,335,335,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",HF,H2036,Per Mile,0,0,0,0,28990652.33,805
Berrien,336,336,Repair/Svc DME Non-Oxygen Equipment (Children's Waiver),,,K0739,Per Mile,0,0,0,0,28990652.33,805
Berrien,337,337,Telemedicine Facility Fee,,GT,Q3014,Per Mile,0,0,0,0,28990652.33,805
Berrien,338,338,Transportation,,,S0209,15 Minutes,0,0,0,0,28990652.33,805
Berrien,339,339,Transportation,,,S0215,Encounter,0,0,0,0,28990652.33,805
Berrien,340,340,Substance Use Disorder: Transportation,,HF,S0215,Encounter,0,0,0,0,28990652.33,805
Berrien,341,341,Family Training - EBP,,,S5110,Encounter,0,0,0,0,28990652.33,805
Berrien,342,342,Family Training,,,S5111,Encounter,28,367,88810.52996,101620.9286,28990652.33,805
Berrien,343,343,Family Training,,HA,S5111,Day,0,0,0,0,28990652.33,805
Berrien,344,344,Family Training,,HM,S5111,Day,0,0,0,0,28990652.33,805
Berrien,345,345,"Home Care Training, Non-Family (Children's Waiver)",,,S5116,15 Minutes,0,0,0,0,28990652.33,805
Berrien,346,346,Foster Care,,,S5140,Per Diem,0,0,0,0,28990652.33,805
Berrien,347,347,Foster Care,,,S5145,Encounter,0,0,0,0,28990652.33,805
Berrien,348,348,Respite,,,S5150,Month,0,0,0,0,28990652.33,805
Berrien,349,349,Respite,,,S5151,Service,0,0,0,0,28990652.33,805
Berrien,350,350,Personal Emergency Response System (PERS),,,S5160,Item,0,0,0,0,28990652.33,805
Berrien,351,351,Personal Emergency Response System (PERS),,,S5161,Encounter,0,0,0,0,28990652.33,805
Berrien,352,352,Environmental Modification,,,S5165,Hour,6,6,49352.69237,49352.69237,28990652.33,805
Berrien,353,353,Enhanced Medical Equipment-Supplies,,,S5199,Hour,41,90,14124.72251,14124.72251,28990652.33,805
Berrien,354,354,Occupational or Physical Therapy,,,S8990,Hour,0,0,0,0,28990652.33,805
Berrien,355,355,Private Duty Nursing,0582,,S9123,Hour,2,7238,291861.3614,291861.3614,28990652.33,805
Berrien,356,356,Private Duty Nursing,,,S9123,Hour,0,0,0,0,28990652.33,805
Berrien,357,357,Private Duty Nursing,,TT,S9123,Hour,0,0,0,0,28990652.33,805
Berrien,358,358,Private Duty Nursing,0582,,S9124,Encounter,2,653,22377.25078,22377.25078,28990652.33,805
Berrien,359,359,Private Duty Nursing,,,S9124,Encounter,0,0,0,0,28990652.33,805
Berrien,360,360,Private Duty Nursing,,TT,S9124,Encounter,0,0,0,0,28990652.33,805
Berrien,361,361,Health Services,,,S9445,15 minutes,0,0,0,0,28990652.33,805
Berrien,362,362,Health Services,,,S9446,Hour,0,0,0,0,28990652.33,805
Berrien,363,363,Health Services,,,S9470,Hour,56,236,55917.56826,58523.89559,28990652.33,805
Berrien,364,364,Prevention Services - Direct Model,,,S9482,Day,0,0,0,0,28990652.33,805
Berrien,365,365,Intensive Crisis Stabilization-Enrolled Program,,,S9484,Day,0,0,0,0,28990652.33,805
Berrien,366,366,Intensive Crisis Stabilization-Enrolled Program,,TJ,S9484,Up to 15 min,0,0,0,0,28990652.33,805
Berrien,367,367,Residential Room and Board,,,S9976,Up to 15 min,0,0,0,0,28990652.33,805
Berrien,368,368,Substance Use Disorder: Residential Room and Board,,HF,S9976,Up to 15 min,0,0,0,0,28990652.33,805
Berrien,369,369,Private Duty Nursing,,,T1000,Encounter,0,0,0,0,28990652.33,805
Berrien,370,370,Private Duty Nursing,,TD,T1000,Up to 15 min,0,0,0,0,28990652.33,805
Berrien,371,371,Private Duty Nursing,,TE,T1000,15 Minutes,0,0,0,0,28990652.33,805
Berrien,372,372,Assessment,,,T1001,15 Minutes,2,2,611.8189003,611.8189003,28990652.33,805
Berrien,373,373,Health Services,,,T1002,15 Minutes,54,277,29148.85768,29148.85768,28990652.33,805
Berrien,374,374,Respite Care,,,T1005,15 minutes,65,66237,265727.4671,277808.1124,28990652.33,805
Berrien,375,375,Respite Care,,TD,T1005,Encounter,0,0,0,0,28990652.33,805
Berrien,376,376,Respite Care,,TE,T1005,Encounter,0,0,0,0,28990652.33,805
Berrien,377,377,Respite Care (Children's Waiver & SED Waiver),,TT,T1005,Encounter,8,2262,8402.531672,8402.531672,28990652.33,805
Berrien,378,378,Substance Use Disorder: Treatment Planning,,HF,T1007,Encounter,0,0,0,1914.119131,28990652.33,805
Berrien,379,379,Substance Use Disorder: Child Sitting Services,,,T1009,15 minutes,0,0,0,0,28990652.33,805
Berrien,380,380,Substance Use Disorder: Recovery Support Services,,,T1012,15 minutes,0,0,0,0,28990652.33,805
Berrien,381,381,Family Psycho-Education - EBP,,,T1015,15 minutes,0,0,0,0,28990652.33,805
Berrien,382,382,Supports Coordination/Wrap Facilitation,,,T1016,Day,688,23509,3554655.63,3899765.191,28990652.33,805
Berrien,383,383,Targeted Case Management,,,T1017,Encounter,25,1133,103147.9774,1069810.915,28990652.33,805
Berrien,384,384,Nursing Home Mental Health Monitoring,,SE,T1017,15 Minutes,2,9,848.8987242,6778.079389,28990652.33,805
Berrien,385,385,Personal Care in Licensed Specialized Residential Setting,,,T1020,Item,102,31664,3483061.444,5028268.026,28990652.33,805
Berrien,386,386,Assessments,,,T1023,Encounter,36,69,25706.22662,337161.3781,28990652.33,805
Berrien,387,387,Prevention Services - Direct Model,,,T1027,Encounter,0,0,0,0,28990652.33,805
Berrien,388,388,Enhanced Medical Supplies or Pharmacy,,,T1999,Per Diem,20,268,22503.32369,24257.32934,28990652.33,805
Berrien,389,389,Transportation,,,T2001,Per Diem,0,0,0,0,28990652.33,805
Berrien,390,390,Substance Use Disorder: Transportation,,HF,T2001,Encounter / Trip,0,0,0,0,28990652.33,805
Berrien,391,391,Transportation,,,T2002,Encounter / Trip,0,0,0,0,28990652.33,805
Berrien,392,392,Substance Use Disorder: Transportation,,HF,T2002,Encounter,0,0,0,0,28990652.33,805
Berrien,393,393,Transportation,,,T2003,Encounter,0,0,0,0,28990652.33,805
Berrien,394,394,Substance Use Disorder: Transportation,,HF,T2003,Encounter,0,0,0,0,28990652.33,805
Berrien,395,395,Transportation,,,T2004,Encounter,0,0,0,0,28990652.33,805
Berrien,396,396,Substance Use Disorder: Transportation,,HF,T2004,Hour,0,0,0,0,28990652.33,805
Berrien,397,397,Transportation,,,T2005,Month,0,0,0,0,28990652.33,805
Berrien,398,398,Substance Use Disorder: Transportation,,HF,T2005,,0,0,0,0,28990652.33,805
Berrien,399,399,Out of Home Prevocational Service,,,T2015,Month,0,0,0,0,28990652.33,805
Berrien,400,400,Targeted Case Management (Children's Waiver),,,T2023,Item,0,0,0,0,28990652.33,805
Berrien,401,401,Prevention Services - Direct Model,,,T2024,Item,0,0,0,0,28990652.33,805
Berrien,402,402,Fiscal Intermediary Services,,,T2025,Per session. One night = one session,79,933,136335.8201,139755.4291,28990652.33,805
Berrien,403,403,Enhanced Medical Equipment-Supplies,,,T2028,Per session. One day/partial day = one session,23,89,13121.28263,13121.28263,28990652.33,805
Berrien,404,404,Enhanced Medical Equipment-Supplies,,,T2029,Service,0,0,0,0,28990652.33,805
Berrien,405,405,Respite Care,,,T2036,Item,0,0,0,0,28990652.33,805
Berrien,406,406,Respite Care,,,T2037,Per Item,0,0,0,0,28990652.33,805
Berrien,407,407,Housing Assistance,,,T2038,Per Item,0,0,0,0,28990652.33,805
Berrien,408,408,Enhanced Medical Equipment-Supplies,,,T2039,,1,1,10379.07063,10379.07063,28990652.33,805
Berrien,409,409,Goods and Services,,HK,T5999,,0,0,0,0,28990652.33,805
Berrien,410,410,Wraparound Services,,,T5999,,0,0,0,0,28990652.33,805
Berrien,411,411,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,28990652.33,805
Berrien,412,412,Other,,,,,0,0,0,0,28990652.33,805
Berrien,413,413,Aggregate for 'J' Codes,,,ALL,,0,0,0,0,28990652.33,805
Clinton Eaton Ingham,3,3,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,PT68,,Day,2,68,109944,9809933,61678665.53,1778
Clinton Eaton Ingham,4,4,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,PT68,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,5,5,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,12244.29,61678665.53,1778
Clinton Eaton Ingham,6,6,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",PT68,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,7,7,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,0,0,0,4630453,61678665.53,1778
Clinton Eaton Ingham,8,8,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,PT73,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,9,9,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,10,10,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",PT73,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,12,12,Local Psychiatric Hospital/IMD,,PT68,,Amount,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,13,13,Local Psychiatric Hospital/Acute Community,,PT73,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,16,16,Inpatient Hospital Ancillary Services - Room and Board,0144,,,# of items,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,17,17,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,18,18,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,19,19,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,20,20,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of treatments,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,21,21,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of treatments,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,22,22,ECT Anesthesia,0370,,,# of treatments,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,23,23,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,24,24,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of visits,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,25,25,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,26,26,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,27,27,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,28,28,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of units,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,29,29,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,30,30,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,31,31,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,32,32,ECT Recovery Room,0710,,,Hour,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,33,33,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,Encounter,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,34,34,Inpatient Hospital Ancillary Services - EEG,0740,,,# of visits,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,35,35,Crisis Observation Care,0762,,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,36,36,Additional Codes-ECT Facility Charge,0901,,,Day,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,37,37,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of tests,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,38,38,Outpatient Partial Hospitalization,0912,,,# of visits,0,0,0,116252.8748,61678665.53,1778
Clinton Eaton Ingham,39,39,Outpatient Partial Hospitalization,0913,,,Minutes,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,40,40,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,Minutes,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,41,41,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,Encounter,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,42,42,Additional Codes-ECT Anesthesia,,,00104,First 30 Minutes,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,43,43,Additional Codes-ECT Anesthesia,0901,,00104,15 Minutes,0,0,0,22793.90242,61678665.53,1778
Clinton Eaton Ingham,44,44,"ABA Behavior Identification Assessment 
(Note: code retired 12/31/18)",,U5,0359T,Each Additional 30 Minutes,92,96,49387.5386,49387.5386,61678665.53,1778
Clinton Eaton Ingham,45,45,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,First 30 Minutes,7,59,1300.648926,1300.648926,61678665.53,1778
Clinton Eaton Ingham,46,46,ABA Behavioral Follow-up Assessment (reporting units of per 15 minutes effective 1/1/19),,U5,0362T,Each Additional 30 Minutes,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,47,47,"ABA Behavioral Follow-up Assessment 
(Note: code retired 12/31/18)",,U5,0363T,First 30 Minutes,0,0,0,0,61678665.53,1778
Clinton Eaton Ingham,48,48,"ABA Adaptive Treatment
(Note: code retired 12/31/18)",,U5,0364T,Each Additional 30 Minutes,173,6910,184076.6308,184076.6308,61678665.53,1778
