CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost
CMH for Central Michigan,Assessment,,99342,,Encounter,0,0,0
CMH for Central Michigan,Assessment,,99343,,Encounter,0,0,0
CMH for Central Michigan,Assessment,,99344,,Encounter,0,0,0
CMH for Central Michigan,Assessment,,99345,,Encounter,0,0,0
CMH for Central Michigan,Assessment,,99347,,Encounter,0,0,0
CMH for Central Michigan,Assessment,,99348,,Encounter,0,0,0
CMH for Central Michigan,Assessment,,99349,,Encounter,0,0,0
CMH for Central Michigan,Assessment,,99350,,Encounter,0,0,0
CMH for Central Michigan,Medication Administration,,99506,,Encounter,0,0,0
CMH for Central Michigan,Medication Management,,99605,,15 Minutes,0,0,0
CMH for Central Michigan,Transportation,,A0080,,Per mile,0,0,0
CMH for Central Michigan,Transportation,,A0090,,Per mile,0,0,0
CMH for Central Michigan,Transportation,,A0100,,Per one-way trip,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,A0100,HF,Per one-way trip,0,0,0
CMH for Central Michigan,Transportation,,A0110,,Per one-way trip,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,A0110,HF,Per one-way trip,0,0,0
CMH for Central Michigan,Transportation,,A0120,,Per one-way trip,0,0,0
CMH for Central Michigan,Transportation,,A0130,,Per one-way trip,0,0,0
CMH for Central Michigan,Transportation,,A0140,,Per one-way trip,0,0,0
CMH for Central Michigan,Transportation,,A0170,,,0,0,0
CMH for Central Michigan,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0
CMH for Central Michigan,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0
CMH for Central Michigan,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0
CMH for Central Michigan,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0
CMH for Central Michigan,Substance Use Disorder: Recovery Support Services,,G0409,,15 Minutes,0,0,0
CMH for Central Michigan,Occupational Therapy,,G0515,,15 Minutes,0,0,0
CMH for Central Michigan,Substance Use Disorder: Individual Assessment,,H0001,,Encounter,0,0,0
CMH for Central Michigan,Assessment ,,H0002,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Laboratory,,H0003,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0
CMH for Central Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Case Management,,H0006,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0
CMH for Central Michigan,Substance Use Disorder: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0
CMH for Central Michigan,Substance Use Disorder: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0
CMH for Central Michigan,Substance Use Disorder: Outpatient Care,0906,H0015,,Day,0,0,0
CMH for Central Michigan,Crisis Residential Services,,H0018,,Day,87,385,164139
CMH for Central Michigan,Substance Use Disorder: Residential,1002,H0018,HF,Day,0,0,0
CMH for Central Michigan,Substance Use Disorder: Residential,1002,H0019,HF,Day,0,0,0
CMH for Central Michigan,Substance Use Disorder: Methadone,,H0020,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Early Intervention,,H0022,,Encounter,0,0,0
CMH for Central Michigan,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0
CMH for Central Michigan,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0
CMH for Central Michigan,Assessment ,,H0031,,Encounter,2125,2266,682674
CMH for Central Michigan,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,3,3,2856
CMH for Central Michigan,Treatment Planning,,H0032,,Encounter,1612,2356,374116
CMH for Central Michigan,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,56,56,8524
CMH for Central Michigan,Substance Use Disorder: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0
CMH for Central Michigan,Health Services,,H0034,,15 Minutes,40,142,24915
CMH for Central Michigan,Home Based Services,,H0036,,15 Minutes,75,5258,437677
CMH for Central Michigan,Home Based Services,,H0036,ST,15 Minutes,1,65,5380
CMH for Central Michigan,Peer Directed and Operated Support Services,,H0038,,15 minutes,101,2510,126415
CMH for Central Michigan,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0
CMH for Central Michigan,Substance Use Disorder: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0
CMH for Central Michigan,Peer Directed and Operated Support Services,,NA,,,0,0,0
CMH for Central Michigan,Assertive Community Treatment (ACT),,H0039,,15 Minutes,180,19156,2402733
CMH for Central Michigan,Assertive Community Treatment (ACT),,H0039,TG,15 Minutes,88,2207,16049
CMH for Central Michigan,Community Living Supports in Independent living/own home,,H0043,,Per Diem,27,4482,422525
CMH for Central Michigan,Community Living Supports in Independent living/own home,,H0043,TF,Per Diem,4,618,73870
CMH for Central Michigan,Community Living Supports in Independent living/own home,,H0043,TG,Per Diem,0,0,0
CMH for Central Michigan,Community Living Supports in Independent living/own home,,H0043,TT,Per Diem,3,350,22844
CMH for Central Michigan,Community Living Supports in Independent living/own home,,H0043,TF/TT,Per Diem,3,444,32888
CMH for Central Michigan,Community Living Supports in Independent living/own home,,H0043,TG/TT,Per Diem,1,4,800
CMH for Central Michigan,Respite,,H0045,,Day,16,412,19857
CMH for Central Michigan,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Laboratory,,H0048,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0
CMH for Central Michigan,Behavior Treatment Plan Review,,H2000,,Encounter,2,3,96
CMH for Central Michigan,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,18,21,672
CMH for Central Michigan,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0
CMH for Central Michigan,Crisis Intervention,,H2011,,15 Minutes,745,3358,419180
CMH for Central Michigan,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0
CMH for Central Michigan,Crisis Intervention,,H2011,TJ,15 Minutes,1,1,203
CMH for Central Michigan,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,1454,105965,301742
CMH for Central Michigan,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,0,0,0
CMH for Central Michigan,Community Living Supports (15 Minutes),,H2015,,15 Minutes,129,100371,409423
CMH for Central Michigan,Community Living Supports (15 Minutes),,H2015,TT,15 Minutes,22,18370,54325
CMH for Central Michigan,Community Living Supports (Daily),,H2016,,Per Diem,97,25097,4033624
CMH for Central Michigan,Behavior Services,,H2019,,15 Minutes,200,8245,558344
CMH for Central Michigan,Behavior Services,,H2019,TT,15 Minutes,168,15778,258160
CMH for Central Michigan,Wraparound,,H2021,,15 Minutes,2,132,27876
CMH for Central Michigan,Wraparound (SED Waiver),,H2022,,Day,2,14,5070
CMH for Central Michigan,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0
CMH for Central Michigan,Supported Employment Services,,H2023,,15 minutes,286,87866,370050
CMH for Central Michigan,Mental Health Therapy,,H2027,,15 Minutes,0,0,0
CMH for Central Michigan,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0
CMH for Central Michigan,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,128,107390,785821
CMH for Central Michigan,Home Based Services,,H2033,,15 Minutes,2,11,1083
CMH for Central Michigan,Substance Use Disorder: Recovery Housing,,H2034,,Day,0,0,0
CMH for Central Michigan,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0
CMH for Central Michigan,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0
CMH for Central Michigan,Telemedicine Facility Fee,,Q3014,GT,Per Service,1327,5391,139825
CMH for Central Michigan,Transportation,,S0209,,Per Mile,0,0,0
CMH for Central Michigan,Transportation,,S0215,,Per Mile,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,S0215,HF,Per Mile,0,0,0
CMH for Central Michigan,Family Training - EBP,,S5110,,15 Minutes,0,0,0
CMH for Central Michigan,Family Training,,S5111,,Encounter,1,2,269
CMH for Central Michigan,Family Training,,S5111,HA,Encounter,0,0,0
CMH for Central Michigan,Family Training,,S5111,HM,Encounter,6,19,4527
CMH for Central Michigan,Foster Care,,S5140,,Day,0,0,0
CMH for Central Michigan,Foster Care,,S5145,,Day,0,0,0
CMH for Central Michigan,Respite,,S5150,,15 Minutes,0,0,0
CMH for Central Michigan,Respite,,S5151,,Per Diem,0,0,0
CMH for Central Michigan,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0
CMH for Central Michigan,Personal Emergency Response System (PERS),,S5161,,Month,8,59,88908
CMH for Central Michigan,Environmental Modification ,,S5165,,Service,0,0,0
CMH for Central Michigan,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0
CMH for Central Michigan,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0
CMH for Central Michigan,Health Services,,S9445,,Encounter,82,197,95998
CMH for Central Michigan,Health Services,,S9446,,Encounter,22,79,19780
CMH for Central Michigan,Health Services,,S9470,,Encounter,0,0,0
CMH for Central Michigan,Prevention Services - Direct Model,,S9482,,15 minutes,0,0,0
CMH for Central Michigan,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0
CMH for Central Michigan,Intensive Crisis Stabilization-Enrolled Program,,S9484,TJ,Hour,0,0,0
CMH for Central Michigan,Residential Room and Board,,S9976,,Day,10,726,19782
CMH for Central Michigan,Substance Use Disorder: Residential Room and Board,,S9976,HF,Day,0,0,0
CMH for Central Michigan,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0
CMH for Central Michigan,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0
CMH for Central Michigan,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0
CMH for Central Michigan,Assessment,,T1001,,Encounter,1,1,381
CMH for Central Michigan,Health Services,,T1002,,Up to 15 min,44,728,119696
CMH for Central Michigan,Respite Care,,T1005,,15 Minutes,5,2350,8439
CMH for Central Michigan,Respite Care,,T1005,TD,15 Minutes,0,0,0
CMH for Central Michigan,Respite Care,,T1005,TE,15 Minutes,0,0,0
CMH for Central Michigan,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0
CMH for Central Michigan,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0
CMH for Central Michigan,Family Psycho-Education - EBP,,T1015,,Encounter,4,6,1285
CMH for Central Michigan,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,312,5018,394542
CMH for Central Michigan,Targeted Case Management ,,T1017,,15 minutes,1222,35661,2851566
CMH for Central Michigan,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,8,112,8831
CMH for Central Michigan,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,126,25403,1146729
CMH for Central Michigan,Assessments,,T1023,,Encounter,1024,1332,1152736
CMH for Central Michigan,Prevention Services - Direct Model ,,T1027,,15 Minutes,0,0,0
CMH for Central Michigan,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0
CMH for Central Michigan,Transportation,,T2001,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,T2001,HF,Encounter,0,0,0
CMH for Central Michigan,Transportation,,T2002,,Per Diem,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,T2002,HF,Per Diem,0,0,0
CMH for Central Michigan,Transportation,,T2003,,Encounter / Trip,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,T2003,HF,Encounter / Trip,0,0,0
CMH for Central Michigan,Transportation,,T2004,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,T2004,HF,Encounter,0,0,0
CMH for Central Michigan,Transportation,,T2005,,Encounter,0,0,0
CMH for Central Michigan,Substance Use Disorder: Transportation,,T2005,HF,Encounter,0,0,0
CMH for Central Michigan,Out of Home Prevocational Service,,T2015,,Hour,0,0,0
CMH for Central Michigan,Prevention Services - Direct Model ,,T2024,,,0,0,0
CMH for Central Michigan,Fiscal Intermediary Services,,T2025,,Month,10,81,7469
CMH for Central Michigan,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0
CMH for Central Michigan,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0
CMH for Central Michigan,Respite Care,,T2036,,Per session. One night = one session,2,7,1213
CMH for Central Michigan,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0
CMH for Central Michigan,Housing Assistance,,T2038,,Service,0,0,0
CMH for Central Michigan,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0
CMH for Central Michigan,Goods and Services ,,T5999,HK,Per Item,0,0,0
CMH for Central Michigan,Wraparound Services,,T5999,,Per Item,0,0,0
CMH for Central Michigan,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0
CMH for Central Michigan,Other,,,,,0,0,0
CMH for Central Michigan,Aggregate for 'J' Codes,,ALL,,,0,0,19598
Copper Country,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",0100,,PT68,Day,8,71,70905
Copper Country,"Local Psychiatric Hospital/IMD PT68
bundled per diem",0100,,PT68,Day,1,15,1090
Copper Country,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0
Copper Country,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0
Copper Country,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,,PT73,Day,62,527,388410
Copper Country,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",0100,,PT73,Day,5,40,1944
Copper Country,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,0,0,0
Copper Country,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,0,0,0
Copper Country,Local Psychiatric Hospital/IMD,,,PT68,Amount,0,0,0
Copper Country,Local Psychiatric Hospital/Acute Community,,,PT73,Amount,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Room and Board,0144,,,Day,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Leave of Absence,0183,,,Day,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Radiology,0320,,,# of tests,0,0,0
Copper Country,ECT Anesthesia,0370,,,,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Respiratory Services,0410,,,# of treatments,0,0,0
Copper Country,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Emergency Room,0450,,,# of visits,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Pulmonary Function,0460,,,# of tests,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Pharmacy,0636,,,# of units,0,0,0
Copper Country,ECT Recovery Room,0710,,,,0,0,0
Copper Country,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - EEG,0740,,,# of tests,0,0,0
Copper Country,Crisis Observation Care,0762,,,Hour,0,0,0
Copper Country,Additional Codes-ECT Facility Charge,0901,,,Encounter,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0
Copper Country,Outpatient Partial Hospitalization,0912,,,Day,0,0,0
Copper Country,Outpatient Partial Hospitalization,0913,,,Day,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Other Diagnosis Services,0925,,,# of tests,0,0,0
Copper Country,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0
Copper Country,Additional Codes-ECT Anesthesia,,00104,,Minutes,0,0,0
Copper Country,Additional Codes-ECT Anesthesia,0901,00104,,Minutes,0,0,0
Copper Country,Drug Screen,,80305,,Encounter,0,0,0
Copper Country,Drug Screen,,80306,,Encounter,0,0,0
Copper Country,Drug Screen,,80307,,Encounter,0,0,0
Copper Country,Interactive Complexity - Add On Code,,90785,,Encounter,0,0,0
Copper Country,Substance Abuse - Interactive Complexity - Add On Code,,90785,HF,Encounter,0,0,0
Copper Country,Assessment,,"90791
",,Encounter,37,39,38503
Copper Country,Substance Use: Assessment,,90791,HF,Encounter,0,0,0
Copper Country,Assessment,,90792,,Encounter,35,35,48888
Copper Country,Substance Use: Assessment,,90792,HF,Encounter,0,0,0
Copper Country,Mental Health: Outpatient Care,,90832,,30 Minutes,101,147,22163
Copper Country,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0
Copper Country,Assessment,,90833,,30 Minutes,0,0,0
Copper Country,Mental Health: Outpatient Care,,90834,,45 Minutes,87,172,41481
Copper Country,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0
Copper Country,Assessment,,90836,,45 Minutes,0,0,0
Copper Country,Mental Health: Outpatient Care,,90837,,60 Minutes,151,506,180146
Copper Country,Substance Use Disorder: Outpatient Care,,90837,HF,60 Minutes,0,0,0
Copper Country,Assessment,,90838,,60 Minutes,0,0,0
Copper Country,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,0,0,0
Copper Country,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0
Copper Country,Therapy-Family Therapy,,90846,,Encounter,0,0,0
Copper Country,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0
Copper Country,Therapy-Family Therapy,,90847,,Encounter,0,0,0
Copper Country,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,HF,Encounter,0,0,0
Copper Country,Therapy-Family Therapy,,90849,,Encounter,0,0,0
Copper Country,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0
Copper Country,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0
Copper Country,Therapy-Group Therapy,,90853,,Encounter,16,130,85771
Copper Country,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0
Copper Country,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0
Copper Country,Additional Codes-ECT Physician,0901,90870,,Encounter,0,0,0
Copper Country,Assessments-Other,,90887,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92507,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92508,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92521,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92522,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92523,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92524,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92526,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92607,,First Hour,0,0,0
Copper Country,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0
Copper Country,Speech & Language Therapy ,,92609,,Encounter,0,0,0
Copper Country,Speech & Language Therapy ,,92610,,Encounter,0,0,0
Copper Country,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,0,0,0
Copper Country,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0
Copper Country,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0
Copper Country,Assessments-Other,,96105,,Encounter,0,0,0
Copper Country,Assessments-Other,,96110,,Encounter,0,0,0
Copper Country,Assessments-Other,,96111,,Encounter,0,0,0
Copper Country,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0
Copper Country,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0
Copper Country,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0
Copper Country,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0
Copper Country,Assessments-Other,,96127,,,0,0,0
Copper Country,Medication Administration,,96372,,Encounter,46,438,83457
Copper Country,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97150,,Encounter,0,0,0
Copper Country,Physical Therapy,,97161,,Encounter,0,0,0
Copper Country,Physical Therapy,,97162,,Encounter,0,0,0
Copper Country,Physical Therapy,,97163,,Encounter,0,0,0
Copper Country,Physical Therapy,,97164,,Encounter,0,0,0
Copper Country,Occupational Therapy,,97165,,Encounter,1,1,212
Copper Country,Occupational Therapy,,97166,,Encounter,0,0,0
Copper Country,Occupational Therapy,,97167,,Encounter,0,0,0
Copper Country,Occupational Therapy,,97168,,Encounter,0,0,0
Copper Country,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0
Copper Country,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,97532,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0
Copper Country,Occupational Therapy,,97755,,15 Minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0
Copper Country,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,97762,,15 minutes,0,0,0
Copper Country,Occupational or Physical Therapy,,97763,,15 Minutes,0,0,0
Copper Country,Assessment or Health Services,,97802,,15 Minutes,0,0,0
Copper Country,Assessment or Health Services,,97803,,15 Minutes,0,0,0
Copper Country,Health Services,,97804,,30 Minutes,0,0,0
Copper Country,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0
Copper Country,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0
Copper Country,New Patient Evaluation and Management,,99201,,Encounter,0,0,0
Copper Country,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0
Copper Country,New Patient Evaluation and Management,,99202,,Encounter,0,0,0
Copper Country,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0
Copper Country,New Patient Evaluation and Management,,99203,,Encounter,5,5,1926
Copper Country,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0
Copper Country,New Patient Evaluation and Management,,99204,,Encounter,1,1,472
Copper Country,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0
Copper Country,New Patient Evaluation and Management,,99205,,Encounter,6,6,6809
Copper Country,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0
Copper Country,Established Patient Evaluation and Management,,99211,,Encounter,0,0,0
Copper Country,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0
Copper Country,Established Patient Evaluation and Management,,99212,,Encounter,0,0,0
Copper Country,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0
Copper Country,Established Patient Evaluation and Management,,99213,,Encounter,307,1519,537589
Copper Country,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0
Copper Country,Established Patient Evaluation and Management,,99214,,Encounter,103,272,128504
Copper Country,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0
Copper Country,Established Patient Evaluation and Management,,99215,,Encounter,17,20,8700
Copper Country,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0
Copper Country,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99222,,50 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99231,,15 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99232,,25 minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99233,,35 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99238,,<= 30 Minutes,0,0,0
Copper Country,Additional Codes-Physician Services,,99239,,> 30 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0
Copper Country,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0
Copper Country,Nursing Facility Services evaluation and management,,99304,,25 minutes,1,1,308
Copper Country,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0
Copper Country,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0
Copper Country,Nursing Facility Services evaluation and management,,99307,,10 Minutes,1,1,123
Copper Country,Nursing Facility Services evaluation and management,,99308,,15 Minutes,3,12,2220
Copper Country,Nursing Facility Services evaluation and management,,99309,,25 minutes,1,5,1542
